Datos 1:Tiempo(s),Datos 1:Potencial(V),Datos 1:Campo magnético X(mT),Datos 1:Campo magnético Y(mT),Datos 1:Campo magnético Z(mT),Datos 1:Luminancia(lux),Datos 1:Intensidad UV,Datos 1:615 nm,Datos 1:525 nm,Datos 1:465 nm
86.349999999999994,12.965496063232422,-2.2299675941467285,-0.58567500114440918,2.3209395408630371,37.589706420898438,0,0,6.311309814453125,29.997467041015625
86.400000000000006,12.959823608398438,-2.2346174716949463,-0.57907497882843018,2.3197395801544189,37.589706420898438,0,0,7.0326023101806641,29.535968780517578
86.450000000000003,12.956279754638672,-2.233567476272583,-0.57862502336502075,2.3189895153045654,37.390819549560547,0,0,7.0326023101806641,29.535968780517578
86.5,12.955570220947266,-2.2307174205780029,-0.58492505550384521,2.318089485168457,37.390819549560547,0,0,7.0326023101806641,29.535968780517578
86.549999999999997,12.957695007324219,-2.2343173027038574,-0.57907497882843018,2.3183894157409668,37.390819549560547,0,0,7.0326023101806641,29.535968780517578
86.599999999999994,12.954151153564453,-2.2317674160003662,-0.57847499847412109,2.3186895847320557,37.390819549560547,0,0,6.311309814453125,29.997467041015625
86.650000000000006,12.959114074707031,-2.2325174808502197,-0.5817750096321106,2.318089485168457,37.390819549560547,0,0,6.311309814453125,29.997467041015625
86.700000000000003,12.955570220947266,-2.2317674160003662,-0.58282500505447388,2.3185396194458008,37.390819549560547,0,0,7.0326023101806641,29.535968780517578
86.75,12.953441619873047,-2.2293674945831299,-0.5846250057220459,2.3185396194458008,37.390819549560547,0,0,7.0326023101806641,29.535968780517578
86.799999999999997,12.955570220947266,-2.2295174598693848,-0.58477503061294556,2.318239688873291,37.390819549560547,0,0,6.311309814453125,29.997467041015625
86.849999999999994,12.952732086181641,-2.2284674644470215,-0.58582502603530884,2.3183894157409668,37.390819549560547,0,0,6.311309814453125,29.997467041015625
86.900000000000006,12.953441619873047,-2.2271173000335693,-0.5850750207901001,2.318089485168457,37.390819549560547,0,0,6.8522796630859375,31.381967544555664
86.950000000000003,12.952732086181641,-2.2317674160003662,-0.57847499847412109,2.3183894157409668,37.390819549560547,0,0,6.8522796630859375,31.381967544555664
87,12.953441619873047,-2.227867603302002,-0.58582502603530884,2.3194394111633301,37.390819549560547,0,0,6.311309814453125,29.997467041015625
87.049999999999997,12.955570220947266,-2.2284674644470215,-0.5850750207901001,2.3189895153045654,37.191932678222656,0,0,6.311309814453125,29.997467041015625
87.099999999999994,12.953441619873047,-2.2320675849914551,-0.57832503318786621,2.3171896934509277,37.191932678222656,0,0,6.311309814453125,29.997467041015625
87.150000000000006,12.949897766113281,-2.2323675155639648,-0.57787501811981201,2.3174896240234375,37.191932678222656,0,0,6.311309814453125,29.997467041015625
87.200000000000003,12.947059631347656,-2.2320675849914551,-0.57982504367828369,2.3176395893096924,37.191932678222656,0,0,6.311309814453125,29.997467041015625
87.25,12.942806243896484,-2.2296674251556396,-0.58057504892349243,2.3171896934509277,37.191932678222656,0,0,6.311309814453125,29.997467041015625
87.299999999999997,12.944225311279297,-2.2272675037384033,-0.58297502994537354,2.3177895545959473,37.191932678222656,0,0,6.311309814453125,29.997467041015625
87.349999999999994,12.954151153564453,-2.2289175987243652,-0.58342498540878296,2.3156895637512207,37.191932678222656,0,0,6.311309814453125,29.997467041015625
87.400000000000006,12.959114074707031,-2.2272675037384033,-0.58567500114440918,2.3176395893096924,37.191932678222656,0,0,6.8522796630859375,31.381967544555664
87.450000000000003,12.967624664306641,-2.2256174087524414,-0.58432501554489136,2.3176395893096924,37.191932678222656,0,0,6.8522796630859375,31.381967544555664
87.5,12.970458984375,-2.2280173301696777,-0.57877504825592041,2.3183894157409668,37.191932678222656,0,0,6.311309814453125,29.997467041015625
87.549999999999997,12.974716186523438,-2.2298173904418945,-0.58717501163482666,2.3191394805908203,36.993045806884766,0,0,6.311309814453125,29.997467041015625
87.599999999999994,12.998825073242188,-2.2281672954559326,-0.58537501096725464,2.3200395107269287,36.993045806884766,0,0,7.0326023101806641,29.535968780517578
87.650000000000006,12.999534606933594,-2.2359673976898193,-0.57937502861022949,2.3206396102905273,36.993045806884766,0,0,7.0326023101806641,29.535968780517578
87.700000000000003,13.010879516601562,-2.2388174533843994,-0.57832503318786621,2.3215394020080566,36.993045806884766,0,0,6.311309814453125,29.997467041015625
87.75,13.017261505126953,-2.2392673492431641,-0.5817750096321106,2.3243896961212158,36.993045806884766,0,0,6.311309814453125,29.997467041015625
87.799999999999997,13.00946044921875,-2.2380673885345459,-0.58237498998641968,2.3242394924163818,36.993045806884766,0,0,7.0326023101806641,29.535968780517578
87.849999999999994,13.017971038818359,-2.2382173538208008,-0.58492505550384521,2.3260395526885986,36.993045806884766,0,0,7.0326023101806641,29.535968780517578
87.900000000000006,13.055553436279297,-2.2388174533843994,-0.5859750509262085,2.3264896869659424,36.993045806884766,0,0,7.0326023101806641,29.535968780517578
87.950000000000003,13.054134368896484,-2.2400174140930176,-0.58777499198913574,2.3285896778106689,36.993045806884766,0,0,7.0326023101806641,29.535968780517578
88,13.103771209716797,-2.2407674789428711,-0.58852499723434448,2.3309895992279053,36.993045806884766,0,0,6.311309814453125,29.997467041015625
88.049999999999997,13.069732666015625,-2.2439174652099609,-0.59017503261566162,2.3333895206451416,36.794155120849609,0,0,6.311309814453125,29.997467041015625
88.099999999999994,13.259773254394531,-2.2473673820495605,-0.59137499332427979,2.3377394676208496,36.794155120849609,0,0,6.8522796630859375,31.381967544555664
88.150000000000006,13.320755004882812,-2.2512674331665039,-0.59152501821517944,2.3414895534515381,36.794155120849609,0,0,6.8522796630859375,31.381967544555664
88.200000000000003,13.364719390869141,-2.2779674530029297,-0.59047502279281616,2.357689380645752,36.794155120849609,0,0,6.311309814453125,29.997467041015625
88.25,13.361881256103516,-2.2889173030853271,-0.59407502412796021,2.3686394691467285,36.794155120849609,0,0,6.311309814453125,29.997467041015625
88.299999999999997,13.356918334960938,-2.2904174327850342,-0.59557497501373291,2.3747897148132324,36.794155120849609,0,0,6.8522796630859375,31.381967544555664
88.349999999999994,13.354789733886719,-2.2974674701690674,-0.59707504510879517,2.3770394325256348,36.794155120849609,0,0,6.8522796630859375,31.381967544555664
88.400000000000006,13.357627868652344,-2.2967174053192139,-0.59962499141693115,2.378239631652832,36.595268249511719,0,0,6.311309814453125,29.997467041015625
88.450000000000003,13.354789733886719,-2.2949175834655762,-0.60097503662109375,2.3777894973754883,36.595268249511719,0,0,6.311309814453125,29.997467041015625
88.5,13.368972778320312,-2.296567440032959,-0.60292500257492065,2.3794395923614502,36.595268249511719,0,0,6.311309814453125,29.997467041015625
88.549999999999997,13.360462188720703,-2.2946174144744873,-0.59737503528594971,2.3798894882202148,36.595268249511719,0,0,6.311309814453125,29.997467041015625
88.599999999999994,13.3675537109375,-2.293567419052124,-0.60382497310638428,2.3798894882202148,36.595268249511719,0,0,6.8522796630859375,31.381967544555664
