Datos 1:Tiempo(s),Datos 1:Potencial(V),Datos 1:Campo magnético X(mT),Datos 1:Luminancia(lux),Datos 1:Campo magnético Y(mT),Datos 1:Campo magnético Z(mT),Datos 1:Intensidad UV,Datos 1:615 nm,Datos 1:525 nm,Datos 1:465 nm
28.100000000000001,4.2896976470947266,-0.25311750173568726,17.502084732055664,0.031725000590085983,-0.23431047797203064,0,0,2.1638777256011963,12.46048641204834
28.149999999999999,4.2967891693115234,-0.26901751756668091,17.502084732055664,0.032775003463029861,-0.21841049194335938,0,0,2.1638777256011963,12.46048641204834
28.199999999999999,4.3045883178710938,-0.25611752271652222,17.502084732055664,0.031275000423192978,-0.23431047797203064,0,0,2.1638777256011963,12.46048641204834
28.25,4.3223171234130859,-0.26256749033927917,17.502084732055664,0.030674999579787254,-0.23371049761772156,0,0,2.1638777256011963,12.46048641204834
28.300000000000001,4.3450069427490234,-0.26901751756668091,17.502084732055664,0.031875003129243851,-0.2311604917049408,0,0,2.344200611114502,10.61448860168457
28.350000000000001,4.4726448059082031,-0.26616749167442322,17.502084732055664,0.031575001776218414,-0.22396048903465271,0,0,2.344200611114502,10.61448860168457
28.399999999999999,4.5378818511962891,-0.26211750507354736,17.502084732055664,0.031125003471970558,-0.22741048038005829,0,0,2.8851702213287354,11.99898624420166
28.449999999999999,4.6506290435791016,-0.26421749591827393,17.502084732055664,0.030674999579787254,-0.23491048812866211,0,0,2.8851702213287354,11.99898624420166
28.5,4.6825370788574219,-0.26826751232147217,17.502084732055664,0.029625002294778824,-0.24121049046516418,0,0,2.344200611114502,10.61448860168457
28.550000000000001,4.7002658843994141,-0.27141749858856201,17.502084732055664,0.029924999922513962,-0.24841049313545227,0,0,2.344200611114502,10.61448860168457
28.600000000000001,4.7640838623046875,-0.27351751923561096,17.502084732055664,0.030225003138184547,-0.25201049447059631,0,0,2.8851702213287354,11.99898624420166
28.649999999999999,4.7917385101318359,-0.27606752514839172,17.700973510742188,0.030674999579787254,-0.25441047549247742,0,0,2.8851702213287354,11.99898624420166
28.699999999999999,4.849884033203125,-0.27876752614974976,17.700973510742188,0.030225003138184547,-0.25576049089431763,0,0,2.1638777256011963,12.46048641204834
28.75,4.8520107269287109,-0.29841750860214233,17.700973510742188,0.028575003147125244,-0.24301049113273621,0,0,2.1638777256011963,12.46048641204834
28.800000000000001,4.8782482147216797,-0.30201750993728638,17.700973510742188,0.027974998578429222,-0.2454104870557785,0,0,2.344200611114502,10.61448860168457
28.850000000000001,4.8931388854980469,-0.29886752367019653,17.502084732055664,0.029474999755620956,-0.24811048805713654,0,0,2.344200611114502,10.61448860168457
28.899999999999999,4.8988113403320312,-0.29316753149032593,17.700973510742188,0.028725001960992813,-0.2515605092048645,0,0,2.8851702213287354,11.99898624420166
28.949999999999999,4.9016475677490234,-0.29031750559806824,17.700973510742188,0.028275001794099808,-0.25426048040390015,0,0,2.8851702213287354,11.99898624420166
29,4.9002304077148438,-0.28911751508712769,17.700973510742188,0.027525002136826515,-0.25816050171852112,0,0,2.344200611114502,10.61448860168457
29.050000000000001,4.8973941802978516,-0.28986749053001404,17.700973510742188,0.027825001627206802,-0.26071050763130188,0,0,2.344200611114502,10.61448860168457
29.100000000000001,4.9073219299316406,-0.28836750984191895,17.700973510742188,0.028575003147125244,-0.26311048865318298,0,0,2.8851702213287354,11.99898624420166
29.149999999999999,4.8973941802978516,-0.28731751441955566,17.700973510742188,0.028275001794099808,-0.24931049346923828,0,0,2.8851702213287354,11.99898624420166
29.199999999999999,4.9044857025146484,-0.2880675196647644,17.700973510742188,0.028725001960992813,-0.26431050896644592,0,0,2.344200611114502,10.61448860168457
29.25,4.9293041229248047,-0.2900175154209137,17.700973510742188,0.02812499925494194,-0.26311048865318298,0,0,2.344200611114502,10.61448860168457
29.300000000000001,4.9690132141113281,-0.29751750826835632,17.700973510742188,0.027675002813339233,-0.26191049814224243,0,0,2.1638777256011963,12.46048641204834
29.350000000000001,4.9987945556640625,-0.30591750144958496,17.502084732055664,0.02812499925494194,-0.25141048431396484,0,0,2.1638777256011963,12.46048641204834
29.399999999999999,5.0448856353759766,-0.30186751484870911,17.700973510742188,0.028275001794099808,-0.25441047549247742,0,0,2.1638777256011963,12.46048641204834
29.449999999999999,5.1030311584472656,-0.29751750826835632,17.502084732055664,0.027825001627206802,-0.25906050205230713,0,0,2.1638777256011963,12.46048641204834
29.5,5.1640148162841797,-0.29781752824783325,17.700973510742188,0.027525002136826515,-0.26356047391891479,0,0,2.344200611114502,10.61448860168457
29.550000000000001,5.1803226470947266,-0.29916751384735107,17.700973510742188,0.027825001627206802,-0.26941049098968506,0,0,2.344200611114502,10.61448860168457
29.600000000000001,5.183868408203125,-0.30216750502586365,17.700973510742188,0.02812499925494194,-0.27391049265861511,0,0,2.8851702213287354,11.99898624420166
29.649999999999999,5.1852874755859375,-0.30216750502586365,17.700973510742188,0.028575003147125244,-0.27646046876907349,0,0,2.8851702213287354,11.99898624420166
29.699999999999999,5.1852874755859375,-0.30276751518249512,17.700973510742188,0.028575003147125244,-0.27751049399375916,0,0,2.344200611114502,10.61448860168457
29.75,5.1845779418945312,-0.31941750645637512,17.700973510742188,0.028575003147125244,-0.26116049289703369,0,0,2.344200611114502,10.61448860168457
29.800000000000001,5.1845779418945312,-0.30891749262809753,17.700973510742188,0.027825001627206802,-0.27616050839424133,0,0,2.8851702213287354,11.99898624420166
29.850000000000001,5.183868408203125,-0.31671750545501709,17.700973510742188,0.027375001460313797,-0.27436047792434692,0,0,2.8851702213287354,11.99898624420166
29.899999999999999,5.1817417144775391,-0.31641751527786255,17.700973510742188,0.02722499892115593,-0.26431050896644592,0,0,2.1638777256011963,12.46048641204834
